Date,Open,High,Low,Close,Volume
2020-06-15,122.34029740865252,123.5550184701149,120.94336156823746,122.55721282958984,8649600.0
2020-06-16,125.02137863436047,126.17537035294417,123.87607200655373,125.34242248535156,7579100.0
2020-06-17,125.72418858787739,126.17537642756831,124.48343857806275,124.96065521240234,5100100.0
2020-06-18,123.65920066767947,125.04745202189811,123.09521238422333,124.4314193725586,4797400.0
2020-06-19,126.49640124916168,126.57450086899172,124.29254622008409,124.79579162597656,12206900.0
2020-06-22,124.48343888541797,124.64829674491217,123.23400378132334,124.41402435302734,5285600.0
2020-06-23,124.71767081982344,125.01267255718601,123.79793849360316,123.9541244506836,5921600.0
2020-06-24,122.76546848025994,123.37282907075661,120.3620416727218,121.31647491455078,8211200.0
2020-06-25,121.96725169228647,121.96725169228647,119.33822369514047,121.18634796142578,7421200.0
2020-06-26,121.06486643650977,121.12560912575417,118.88703978715161,119.5724868774414,12849700.0
2020-06-29,120.37940625817687,121.21235419532339,119.71997479851139,120.63969421386719,5309800.0
2020-06-30,120.9520384031787,122.3576593916141,119.598488239066,122.01927185058594,7738300.0
2020-07-01,122.07134885096912,122.67870950333014,121.52471764410957,121.80237579345703,6174800.0
2020-07-02,122.55719894551235,123.06911610345915,121.75895187562962,122.31425476074219,5152200.0
2020-07-06,123.35545424385579,124.74371816897431,123.1038381926544,124.05825805664062,6156400.0
2020-07-07,122.6787035298251,124.91727260192835,122.53987446191127,123.94549560546875,5622600.0
2020-07-08,123.96281052847227,124.41399827470407,122.9476480290499,124.30988311767578,6257400.0
2020-07-09,123.86739972875674,125.31639341535383,121.97590326919483,123.63314056396484,5738600.0
2020-07-10,123.85871503082411,123.962830204378,122.71339516386081,123.52899932861328,4282400.0
2020-07-13,124.60489247075063,127.23390626140706,124.31856253203495,125.99315643310547,6951900.0
2020-07-14,126.08861552641365,128.7523302917417,126.03654469874877,128.3445281982422,7447100.0
2020-07-15,129.9149901996222,130.3314773722927,128.61349757382905,128.6395263671875,8512800.0
2020-07-16,129.00396153136114,129.57662154771575,127.26863777717354,129.49853515625,9304700.0
2020-07-17,130.14922553602943,130.65247079683775,129.01259108466232,129.5852508544922,7441100.0
2020-07-20,130.34878755925197,130.42688715871378,128.78699416197924,129.8021697998047,6191500.0
2020-07-21,129.8021881768605,131.59824090840647,129.71541671604663,129.9236602783203,5575900.0
2020-07-22,130.0885444425018,130.50503169374093,128.28381931167954,130.157958984375,5910200.0
2020-07-23,130.33148494471132,130.88678796773482,129.52455258531265,129.81088256835938,6566300.0
2020-07-24,130.58310580443862,130.66987728348494,127.57231818620201,128.51806640625,5405900.0
2020-07-27,127.86731910799138,129.21219758667948,127.42481634277749,127.70246124267578,5675200.0
2020-07-28,127.89333349411619,128.40526397596238,127.32935866633841,127.39877319335938,4842200.0
2020-07-29,127.01701178605767,127.95408812922307,126.73936689149117,127.14715576171875,4489100.0
2020-07-30,127.92805015918559,127.9801077457165,126.8000872396349,127.4074478149414,5922500.0
2020-07-31,127.25126324614276,127.93671013763458,124.90857939338547,126.4703598022461,8259600.0
2020-08-03,127.01702198580685,128.23174332108357,126.80877836855817,127.84998321533203,4078700.0
2020-08-04,127.53759362258646,127.73715209960939,126.52243105755711,127.73715209960938,4162200.0
2020-08-05,129.3683907492669,129.55059232876042,128.24042766482356,128.76101684570312,5467500.0
2020-08-06,128.76098775921525,129.49850548152983,127.11243586629227,128.0234832763672,4837900.0
2020-08-07,127.9887784368024,128.9779122903261,127.67641968098084,128.93453979492188,3635100.0
2020-08-10,129.16014813256865,129.2902921189281,128.1710141178279,128.4399871826172,4096600.0
2020-08-11,129.4030728212065,129.4811592012076,126.99964606747677,127.52024841308594,6388400.0
2020-08-12,128.01478127038618,130.35747808371838,127.97140878377725,129.85423278808594,5257300.0
2020-08-13,128.88248726900045,129.44647542347604,128.00615355382183,128.41395568847656,5155500.0
2020-08-14,128.07559158992984,129.5766431808549,128.04956278842903,128.62222290039062,4240200.0
2020-08-17,128.69161734360824,130.34884148460714,128.61351771183658,129.27294921875,4306900.0
2020-08-18,129.50719507665912,130.2360410482625,128.90851955777782,130.22735595703125,4322600.0
2020-08-19,129.78483653376773,131.52015990514133,129.55924926169715,130.48764038085938,7816300.0
2020-08-20,129.9323691351233,131.52019199609526,129.758839403538,131.38136291503906,4874700.0
2020-08-21,131.6936863647972,133.31620944061228,130.66116686583624,132.5439910888672,6722800.0
2020-08-24,133.40869398014505,133.5484336892672,131.32118130684864,132.8933563232422,5387900.0
2020-08-25,133.44363367654933,133.69693773690298,132.36056756770788,132.81475830078125,3863500.0
2020-08-26,132.64008456164004,133.33009362166004,131.57449082774713,133.02439880371094,8008300.0
2020-08-27,133.12920952885372,133.86289309934267,132.6662891812177,133.6183319091797,5575400.0
2020-08-28,133.40873646024664,134.24722829230524,132.67503944771113,134.19482421875,5395700.0
2020-08-31,133.63579953924247,134.85860544582252,132.98945165857313,133.99391174316406,6362700.0
2020-09-01,134.3957080075101,134.57913558853403,131.07665903069704,132.3431396484375,6307700.0
2020-09-02,131.705493671989,134.7974665731833,130.36040722704965,134.36074829101562,6881900.0
2020-09-03,135.2342119587781,135.79321093888305,129.53067111678044,130.62246704101562,8672800.0
2020-09-04,131.16398233516327,131.84526186740408,128.5087407386844,129.78395080566406,7200100.0
2020-09-08,131.23389560961124,131.7928946984055,128.30787663270388,128.622314453125,8756800.0
2020-09-09,129.39963427307714,131.97628305078604,129.3734322398029,130.7534637451172,6960700.0
2020-09-10,130.36042804376535,130.82334843057816,127.97594957408599,128.31658935546875,6191800.0
2020-09-11,128.4388719787066,129.7315545889308,128.07203015665326,129.07647705078125,3934700.0
2020-09-14,129.37341031156942,130.55255491939275,129.27733176332023,129.57431030273438,4375800.0
2020-09-15,130.53509709462006,131.53081428467866,129.72280745454444,130.0459747314453,3658800.0
2020-09-16,130.48268795459222,131.06788885402202,129.57431979083452,129.61798095703125,4323000.0
2020-09-17,129.30354092877488,129.81887862196345,127.5654107248574,128.5436553955078,5461400.0
2020-09-18,127.96719641700362,130.70978691396567,127.69643319294585,130.2992706298828,12174000.0
2020-09-21,128.9017835471225,129.20747838077662,124.86651045323674,126.73566436767578,7574500.0
2020-09-22,126.37757418418836,126.95404567746822,125.530339412195,125.95832824707031,5295900.0
2020-09-23,128.81442877317264,128.87557573371254,126.10678325219469,126.15918731689453,8784400.0
2020-09-24,126.26400596454295,126.8666794139663,125.19841213492786,126.3600845336914,5614800.0
2020-09-25,125.7748617375241,127.74009395217293,125.67878318503793,127.22476959228516,5531200.0
2020-09-28,128.15934654632318,129.5219054882213,127.88858333704657,128.4912567138672,5843200.0
2020-09-29,128.91924929361272,129.19874207917655,127.57414944735773,128.4475860595703,6768600.0
2020-09-30,128.7882405342367,130.7796751716272,128.25544360674974,130.03726196289062,8487700.0
2020-10-01,130.41281287166115,130.70977810852,127.92352662963697,128.6746826171875,6457800.0
2020-10-02,127.70518224327449,129.62674026467405,127.3732720416159,127.73138427734375,5485600.0
2020-10-05,128.39520470690886,129.60055170980166,127.88860978290444,129.4695281982422,4992800.0
2020-10-06,129.5132015759652,129.801437305785,127.40821578786738,127.74885559082031,5118200.0
2020-10-07,127.94975704279355,129.46952849065184,127.35581310974138,129.16383361816406,5603100.0
2020-10-08,129.70533499083538,130.88447973087693,129.30354829103624,130.0459747314453,4413500.0
2020-10-09,130.70980428532744,132.3081951368794,130.53511960087312,131.8627471923828,5054100.0
2020-10-12,132.41298812489956,133.7580745661883,131.90639331964985,132.6226043701172,7273200.0
2020-10-13,130.1420678004069,131.12031263582395,129.06774439525523,129.58306884765625,11057600.0
