Date,Open,High,Low,Close,Volume
2020-06-15,45.345270064145055,46.26794351238903,45.18589692689852,46.1505126953125,1420900.0
2020-06-16,47.01447370981999,47.40870850616446,46.68734407019372,47.21578598022461,1441400.0
2020-06-17,47.68551864267939,48.39010692783682,47.643579511369545,47.83650207519531,2247400.0
2020-06-18,47.91198766252768,48.00425565945673,47.46742716796066,47.68551254272461,1512300.0
2020-06-19,48.775947531964896,48.826273201667796,48.012643943886474,48.12168502807617,986800.0
2020-06-22,48.56625285371285,48.59980223646132,47.90360374823714,47.979095458984375,825000.0
2020-06-23,48.05458532599727,48.541084954563395,47.97070387296845,47.98748016357422,1026800.0
2020-06-24,47.987481966827936,48.02103454930029,47.224178314208984,47.224178314208984,1430600.0
2020-06-25,47.22417449082923,47.442263059492184,46.88026854770698,47.40871047973633,1021100.0
2020-06-26,47.87843154128053,47.87843154128053,47.048022885574476,47.089962005615234,884300.0
2020-06-29,46.41894110398795,46.60347712998119,46.158913358247545,46.360225677490234,803200.0
2020-06-30,45.62208512507241,46.11697458061988,45.61369857825839,46.03309631347656,991800.0
2020-07-01,45.88209814851692,46.37698744524648,45.840159028404194,46.19245147705078,666000.0
2020-07-02,46.586691033150224,47.04802780130006,46.586691033150224,46.69573211669922,653800.0
2020-07-06,46.54476360684709,46.68735730567242,46.06664722906284,46.16730499267578,780500.0
2020-07-07,45.680796401063965,46.024702384702515,45.59691814154257,45.78984069824219,664000.0
2020-07-08,45.47109755250997,45.78984069824219,45.3536667092798,45.78984069824219,720300.0
2020-07-09,45.83178057739702,45.940824876358214,44.925883200701676,45.051700592041016,2065500.0
2020-07-10,45.28655943484781,45.5465839287443,45.17751515044761,45.471092224121094,1085500.0
2020-07-13,45.8317681122934,46.30988110879923,45.580130198303436,45.93242263793945,1864800.0
2020-07-14,45.7814469968064,46.200844628364905,45.7814469968064,46.13373947143555,802500.0
2020-07-15,46.678957670768156,46.84671416358584,46.27633312870574,46.318275451660156,691700.0
2020-07-16,46.19246406335686,46.38538662824183,46.10858580027666,46.2679557800293,635100.0
2020-07-17,46.61185719816776,46.82155603501385,46.44409748874083,46.72090148925781,554200.0
2020-07-20,46.79639970272377,46.9473831422181,46.276344211242964,46.360225677490234,1190600.0
2020-07-21,46.95576235257673,47.24095289375762,46.5866935580045,46.60346984863281,851600.0
2020-07-22,46.85510376424052,46.93059546567673,46.385377266443,46.84671401977539,886700.0
2020-07-23,50.74711640970681,51.13296148554305,50.00058909349099,50.0509147644043,1733200.0
2020-07-24,51.09102385025144,51.20006813999487,50.35288305773866,50.45354080200195,899600.0
2020-07-27,51.51042281406396,51.51042281406396,50.99037058796062,51.200069427490234,781200.0
2020-07-28,50.62967749625203,51.72011058856816,50.62967749625203,51.35942840576172,806900.0
2020-07-29,52.5421394254277,52.5421394254277,52.005310921424645,52.22339630126953,794900.0
2020-07-30,51.14135565560783,51.60269247748205,50.654852796349246,51.535587310791016,755700.0
2020-07-31,51.208455963043065,51.32588680119635,50.26061631262677,50.730342864990234,1023600.0
2020-08-03,51.77045558386919,51.93821211207886,51.200074428654446,51.376220703125,794300.0
2020-08-04,50.98198733961602,51.79561996459961,50.90649561977475,51.79561996459961,773100.0
2020-08-05,52.07242205294076,52.215015740770184,51.28395229752888,51.3175048828125,698400.0
2020-08-06,50.9700934535004,51.26594170550247,50.953187562717225,51.07152557373047,930100.0
2020-08-07,50.51364058955783,50.623527259830134,50.226246915016326,50.454471588134766,726300.0
2020-08-10,50.665797357088024,50.665797357088024,50.22625383986633,50.35304641723633,870300.0
2020-08-11,50.41220549020204,50.437562710890276,49.60919351556636,49.68526840209961,647900.0
2020-08-12,50.54745071518086,51.13914393452362,50.47983038339609,50.868656158447266,791200.0
2020-08-13,50.92782794600997,51.08842906420106,50.555908039661155,50.64043426513672,786400.0
2020-08-14,50.40374930315225,50.62351938504157,50.12480700457571,50.24314498901367,1242100.0
2020-08-17,50.344590680229736,50.699604706664594,50.344590680229736,50.505191802978516,740300.0
2020-08-18,50.851754589223745,50.868660479723246,50.51364322817153,50.75877380371094,763900.0
2020-08-19,51.23212906429025,51.23212906429025,50.674247575682344,50.75877380371094,776400.0
2020-08-20,50.45446748494523,50.82639057732229,50.361489936319444,50.775672912597656,655800.0
2020-08-21,49.74443765542703,50.44601752644344,49.71062910249198,50.34458541870117,469200.0
2020-08-24,51.22367383063994,51.24903427828888,50.76722769105425,50.95318603515625,516800.0
2020-08-25,51.17295571265032,51.198312934011035,50.63198016049762,50.868656158447266,507000.0
2020-08-26,50.72495840070434,51.07152107002559,50.66578940041549,50.970088958740234,523800.0
2020-08-27,51.705485570767706,51.77310913861233,51.03772057288259,51.05462646484375,644700.0
2020-08-28,50.78413086515454,50.86865708754651,50.276963857396666,50.843299865722656,660900.0
2020-08-31,50.57281859402479,50.80949462676025,50.27697032863635,50.36149978637695,640600.0
2020-09-01,50.25161124476326,50.479835935517286,49.930405766168455,50.41221237182617,801600.0
2020-09-02,50.995450464112956,51.570234589647626,50.98699590705684,51.49415969848633,596800.0
2020-09-03,51.60404672396047,51.73929061757004,50.31077678978971,50.53900146484375,827900.0
2020-09-04,50.37840494439228,50.555915202189894,49.41479164978781,50.00648498535156,958600.0
2020-09-08,50.38685421718798,50.767228694753676,50.03183696330368,50.43756866455078,1260900.0
2020-09-09,51.95060425516497,52.73671031652311,51.93369836708035,52.50003433227539,1032900.0
