Date,Open,High,Low,Close,Volume
2020-06-15,126.54296091806988,128.31904205297243,125.19890981261709,127.97342681884766,2457900.0
2020-06-16,131.4199647804855,132.19759536779864,129.32708318248504,130.7959442138672,1919800.0
2020-06-17,131.30475382757626,132.0535843057662,130.6711235309366,131.32394409179688,1455000.0
2020-06-18,130.37352020078472,132.18799640158338,130.12390026212984,131.90957641601562,1031500.0
2020-06-19,134.4536928694271,134.50169783063438,130.97833583501264,131.90957641601562,2316300.0
2020-06-22,131.34317707115963,131.95760258581564,130.57514151557464,131.46798706054688,1107800.0
2020-06-23,132.58160665032634,133.49364224876393,132.0439716337302,132.59120178222656,994900.0
2020-06-24,131.55436317568268,132.26479849836338,128.22302109821774,128.93345642089844,1701600.0
2020-06-25,128.8086457310381,130.06629657501406,126.61975433178618,129.90309143066406,1141700.0
2020-06-26,129.60545403350307,130.32548433368922,127.30136293252905,127.35896301269531,2612800.0
2020-06-29,127.93501236505132,128.21343235837233,126.03413597057973,126.70616149902344,2126400.0
2020-06-30,126.82139102459278,132.31282537701432,126.7829811904866,131.56398010253906,1878800.0
2020-07-01,131.80392675942767,133.4168020860501,131.23750649640388,131.7079315185547,1226800.0
2020-07-02,133.042415195907,133.4936354060467,131.880759737045,132.1591796875,1307300.0
2020-07-06,133.03286071452052,134.0217015667962,132.4472352404394,133.06166076660156,1297800.0
2020-07-07,132.8024454632731,134.9433323429793,132.59123531560056,132.90805053710938,1140300.0
2020-07-08,133.17684448336226,134.1080851161584,131.93838380099868,133.26324462890625,932600.0
2020-07-09,133.2632411320428,133.9832716241321,129.9318988833849,132.1783905029297,962500.0
2020-07-10,131.9288027232773,132.32242296032422,130.20072638300036,131.62159729003906,1821100.0
2020-07-13,132.92724854435528,136.0473809784229,132.6008235564293,132.78323364257812,1569200.0
2020-07-14,132.706386840195,134.99128779094534,132.63919162643717,134.7896728515625,1163300.0
2020-07-15,135.903328729279,138.04421490935388,135.40410357528282,137.208984375,2223200.0
2020-07-16,137.0936492489959,137.43974879522688,136.00727837646247,137.42051696777344,942000.0
2020-07-17,138.24730416620196,139.67015128141466,136.73792116558886,139.0740966796875,1518100.0
2020-07-20,139.48751733743697,141.02574109329393,138.7472605409307,140.3335418701172,1173700.0
2020-07-21,140.84306938324542,141.32376245281282,138.60303791871078,139.4105987548828,1659600.0
2020-07-22,139.7951172917913,140.45847586271984,138.4876319740494,139.50669860839844,1020900.0
2020-07-23,139.89126516797086,141.4102567387084,138.08386954611933,138.5068817138672,1051500.0
2020-07-24,138.16080614656516,138.76646942854072,136.40146778168977,138.65110778808594,1214800.0
2020-07-27,138.63185513732492,141.3910428703719,138.18962580227378,141.246826171875,1256700.0
