Date,Open,High,Low,Close,Volume
2020-06-15,297.33696724675684,307.7917128215595,295.52415684798797,306.5927734375,998000.0
2020-06-16,316.52007183789027,316.52007183789027,306.0269495389187,311.65716552734375,912800.0
2020-06-17,313.27809021628303,316.117170750133,311.86813619655976,312.9903564453125,896700.0
2020-06-18,311.2830635880675,314.38110447415113,310.11289748354204,313.4603271484375,726300.0
2020-06-19,318.69729831233553,319.3974895326492,308.1562313728529,310.50616455078125,1932700.0
2020-06-22,310.48700130388414,313.5754710749808,307.66709284892687,313.02874755859375,1330400.0
2020-06-23,316.08834450166995,318.95622720389673,313.652120925664,315.1387939453125,890000.0
2020-06-24,311.2927124641226,313.1055234597722,303.47563096042205,304.98150634765625,1298200.0
2020-06-25,305.37468391552306,314.84150530170996,303.0918984778076,314.4290771484375,1051900.0
2020-06-26,311.6284463969425,314.53467548255384,308.0220551578989,308.4632568359375,2563800.0
2020-06-29,311.86814372666964,311.86814372666964,305.24040251277125,308.16583251953125,1298200.0
2020-06-30,308.4727232861942,317.07631406527423,307.33135984383676,316.0212707519531,1823400.0
2020-07-01,316.9228188343364,322.3995651388066,315.2634763728623,320.8553161621094,963200.0
2020-07-02,324.5289780249133,325.4305829492447,319.01385584379426,319.6372985839844,707900.0
2020-07-06,324.7687134425067,329.9960717108577,323.80956191389384,327.08984375,1296500.0
2020-07-07,325.52658997944604,331.5020878140877,325.52658997944604,327.2530517578125,836800.0
2020-07-08,331.2814014681009,340.25904683559287,331.2814014681009,339.84661865234375,1121200.0
2020-07-09,339.4821167966126,342.2157046878681,335.16593463283573,338.31195068359375,1126400.0
2020-07-10,338.5997439009426,339.86583124964096,334.29316186369084,337.4391784667969,821000.0
2020-07-13,338.5997343101285,341.8992186139514,330.1879841476836,331.95281982421875,919700.0
2020-07-14,330.84013409489097,337.4391013819796,329.80426330958386,337.27606201171875,724500.0
2020-07-15,342.4843306116684,342.4843306116684,335.92373599683793,340.3070373535156,613100.0
2020-07-16,338.657273140605,340.1727492352902,332.68177671627205,335.2331237792969,624600.0
