Date,Open,High,Low,Close,Volume
2020-06-12,341.3667447916423,355.5903475269251,339.3543895369498,346.8092041015625,824496.0
2020-06-15,337.6622210015475,343.0132330195501,332.7228360289636,339.76605224609375,595943.0
2020-06-16,345.39147682663986,347.49528023674617,338.89708711813137,344.6596984863281,889962.0
2020-06-17,344.3395258320603,347.7696578017734,341.73261995218127,346.8092041015625,677354.0
2020-06-18,347.44957235945395,350.010726882678,342.2815114627219,345.1170654296875,530513.0
2020-06-19,348.86726881225604,354.58415519130614,347.3580163910837,347.6324157714844,1330873.0
2020-06-22,343.9278757421494,350.6509395343674,341.320970037271,346.58050537109375,404732.0
2020-06-23,350.51379538538305,358.92903650417514,349.23319033482755,357.32830810546875,664637.0
2020-06-24,354.99586345893397,355.8648136388204,347.6324953680543,348.8216247558594,595470.0
2020-06-25,348.8673065336502,353.94391893584765,341.41249147221134,351.10833740234375,586397.0
2020-06-26,353.57804474017007,360.2096341990195,352.2974675310143,354.6299743652344,533072.0
2020-06-29,354.0353365105138,358.33444633043166,351.1540312933065,356.2763671875,548762.0
2020-06-30,356.3221230812266,359.8894829139419,353.6694930863642,357.19110107421875,552740.0
2020-07-01,357.9685596544568,360.8955887037196,351.2912196791856,358.1972351074219,476216.0
2020-07-02,361.5816532796742,369.4938471201262,359.7522494625962,367.5729675292969,586143.0
2020-07-03,368.167441414637,368.71626802821345,360.9870273470081,362.8621826171875,297283.0
2020-07-06,370.13413197297075,370.72868264711343,366.7497515662038,369.5395812988281,500923.0
2020-07-07,368.1585843801338,371.93315918898196,365.25861610947675,370.6903076171875,345700.0
2020-07-08,367.3300382286492,370.6903199267192,365.81100985503355,368.0665283203125,352788.0
2020-07-09,370.09198261879556,373.08401979170867,366.96185704157733,369.1253356933594,383571.0
2020-07-10,363.69354801845617,369.2173079362879,363.64752792392585,368.8951110839844,418623.0
2020-07-13,372.85382211080895,376.9506222585407,368.112600115373,375.93792724609375,388756.0
2020-07-14,371.4728706154973,372.5315856933594,365.30466053444457,372.5315856933594,443914.0
2020-07-15,374.8792210531594,383.8553317989763,374.55699607399345,379.34423828125,647890.0
2020-07-16,375.5697061984164,378.42362674062724,372.94591425594217,375.7538146972656,379050.0
