Date,Open,High,Low,Close,Volume
2020-06-12,400.76058674103956,408.508635622693,396.3076913328058,403.1651611328125,137057.0
2020-06-15,397.3764304630212,406.1040953245457,394.7046929937808,404.32293701171875,135311.0
2020-06-16,412.1599355592989,421.60007805668283,411.3584199236833,417.7705993652344,207010.0
2020-06-17,417.68157074697115,424.6280764040594,416.16757550406743,422.4906921386719,160066.0
2020-06-18,421.243931406908,424.1828316849312,419.6408998331351,421.42205810546875,165141.0
2020-06-19,425.87493194428345,425.87493194428345,417.2363038951907,422.9360046386719,364627.0
2020-06-22,415.1879694125162,424.62808572335246,415.1879694125162,419.4627380371094,98117.0
2020-06-23,422.7578938215159,423.1141200125223,416.791003203473,420.4423828125,127505.0
2020-06-24,419.6408980657114,423.82660368107526,414.3864594418028,415.27703857421875,157005.0
2020-06-25,413.2286963864853,414.11927547352514,406.2821903789013,412.2490539550781,133895.0
2020-06-26,415.7222769940835,419.90800927279463,414.3864084598116,415.81134033203125,103466.0
2020-06-29,415.9004197638279,421.6891836363438,415.72229308103954,420.2642517089844,92762.0
2020-06-30,423.0250744823242,423.0250744823242,419.64088475779255,422.3126220703125,119407.0
2020-07-01,423.0250610176511,430.95120935684486,422.4016447932459,426.943603515625,165350.0
2020-07-02,428.81382043582875,431.93084716796875,426.40924608542286,431.93084716796875,103406.0
2020-07-03,433.08859161671705,434.60258690965514,426.7655019514633,427.7451171875,77569.0
2020-07-06,435.49319954841053,443.5084118100377,424.9843765656045,430.5059509277344,222069.0
2020-07-07,429.17006942323275,440.56949838470325,428.4576170036548,432.37615966796875,187680.0
2020-07-08,428.4576165640141,432.9105121276012,427.83420031378483,428.8138427734375,114985.0
2020-07-09,431.30745131556495,435.22602113507696,428.45761447574966,429.6153564453125,107895.0
2020-07-10,429.1700801093382,432.8214600018072,427.38892183772583,431.3074645996094,103623.0
2020-07-13,432.10902954305567,434.60264037881933,429.43729199974325,433.3558349609375,109259.0
2020-07-14,428.3685407262291,432.4652099609375,423.9156452924845,432.4652099609375,156116.0
